state,window_date,size,purchase_count,population_variance
CHANDIGARH,2022-04-03,3XL,4,62021.687500
CHANDIGARH,2022-04-04,3XL,4,62021.687500
CHANDIGARH,2022-04-05,3XL,4,62021.687500
CHANDIGARH,2022-04-06,3XL,4,62021.687500
CHANDIGARH,2022-04-07,3XL,4,62021.687500
CHANDIGARH,2022-04-08,3XL,5,50247.360000
CHANDIGARH,2022-04-09,L,9,78946.098765
CHANDIGARH,2022-04-10,L,9,78946.098765
CHANDIGARH,2022-04-11,L,9,78946.098765
CHANDIGARH,2022-04-12,L,9,32911.333333
CHANDIGARH,2022-04-13,L,9,32911.333333
CHANDIGARH,2022-04-14,L,11,36118.380165
CHANDIGARH,2022-04-15,L,11,36118.380165
CHANDIGARH,2022-04-16,L,9,41762.444444
CHANDIGARH,2022-04-17,L,9,40832.444444
CHANDIGARH,2022-04-18,L,9,47500.888889
CHANDIGARH,2022-04-19,L,6,28091.222222
CHANDIGARH,2022-04-20,L,7,25077.387755
CHANDIGARH,2022-04-21,L,7,25077.387755
CHANDIGARH,2022-04-22,L,7,16830.693878
CHANDIGARH,2022-04-23,L,14,88246.979592
CHANDIGARH,2022-04-24,L,15,105406.995556
CHANDIGARH,2022-04-25,L,16,99557.562500
CHANDIGARH,2022-04-26,L,16,99557.562500
CHANDIGARH,2022-04-27,L,15,98625.733333
CHANDIGARH,2022-04-28,L,14,95586.066327
CHANDIGARH,2022-04-29,L,13,97846.769231
CHANDIGARH,2022-04-30,L,12,103329.888889
CHANDIGARH,2022-05-01,L,13,97393.467456
CHANDIGARH,2022-05-02,L,13,86789.443787
CHANDIGARH,2022-05-03,XXL,8,89703.734375
CHANDIGARH,2022-05-04,XXL,7,41642.979592
CHANDIGARH,2022-05-05,XXL,7,41642.979592
CHANDIGARH,2022-05-06,3XL,7,53477.142857
CHANDIGARH,2022-05-07,3XL,8,68548.937500
CHANDIGARH,2022-05-08,3XL,10,83526.410000
CHANDIGARH,2022-05-09,3XL,10,83526.410000
CHANDIGARH,2022-05-10,XL,9,19204.395062
CHANDIGARH,2022-05-11,3XL,9,46461.283951
CHANDIGARH,2022-05-12,XL,8,21535.500000
CHANDIGARH,2022-05-13,XL,8,21535.500000
CHANDIGARH,2022-05-14,XL,7,24588.489796
CHANDIGARH,2022-05-15,M,8,30490.687500
CHANDIGARH,2022-05-16,3XL,8,49230.000000
CHANDIGARH,2022-05-17,M,8,26828.687500
CHANDIGARH,2022-05-18,M,8,26828.687500
CHANDIGARH,2022-05-19,XL,7,22352.979592
CHANDIGARH,2022-05-20,XL,6,21653.333333
CHANDIGARH,2022-05-21,3XL,7,31578.530612
CHANDIGARH,2022-05-22,3XL,7,31578.530612
CHANDIGARH,2022-05-23,3XL,8,27838.859375
CHANDIGARH,2022-05-24,3XL,8,27838.859375
CHANDIGARH,2022-05-25,L,7,137462.489796
CHANDIGARH,2022-05-26,XL,7,47405.061224
CHANDIGARH,2022-05-27,XL,6,52034.222222
CHANDIGARH,2022-05-28,XL,6,52034.222222
CHANDIGARH,2022-05-29,XXL,4,128886.187500
CHANDIGARH,2022-05-30,XXL,4,128886.187500
CHANDIGARH,2022-05-31,XXL,4,128886.187500
CHANDIGARH,2022-06-01,M,5,56135.840000
CHANDIGARH,2022-06-02,XL,5,109667.440000
CHANDIGARH,2022-06-03,L,5,95616.560000
CHANDIGARH,2022-06-04,L,7,74518.122449
CHANDIGARH,2022-06-05,L,7,74518.122449
CHANDIGARH,2022-06-06,L,7,74518.122449
CHANDIGARH,2022-06-07,L,7,74518.122449
CHANDIGARH,2022-06-08,L,7,74518.122449
CHANDIGARH,2022-06-09,L,7,74518.122449
CHANDIGARH,2022-06-10,XL,8,76938.359375
CHANDIGARH,2022-06-11,XL,8,76938.359375
CHANDIGARH,2022-06-12,XL,8,34089.609375
CHANDIGARH,2022-06-13,XL,9,32346.320988
CHANDIGARH,2022-06-14,XL,7,35301.632653
CHANDIGARH,2022-06-15,XL,8,35745.234375
CHANDIGARH,2022-06-16,M,9,62150.172840
CHANDIGARH,2022-06-17,XL,8,48889.359375
CHANDIGARH,2022-06-18,M,9,62890.617284
CHANDIGARH,2022-06-19,M,9,159381.111111
CHANDIGARH,2022-06-20,M,9,169146.543210
CHANDIGARH,2022-06-21,L,6,56203.138889
CHANDIGARH,2022-06-22,L,6,56203.138889
CHANDIGARH,2022-06-23,L,5,61959.440000
CHANDIGARH,2022-06-24,M,6,153814.138889
CHANDIGARH,2022-06-25,M,5,183898.560000
CHANDIGARH,2022-06-26,M,5,184290.560000
CHANDIGARH,2022-06-27,XS,6,15896.888889
CHANDIGARH,2022-06-28,M,6,139661.888889
CHANDIGARH,2022-06-29,XS,5,18231.360000
CHANDIGARH,2022-06-30,XS,5,18231.360000
CHANDIGARH,2022-07-01,XS,5,18231.360000
CHANDIGARH,2022-07-02,M,4,4163.187500
CHANDIGARH,2022-07-03,M,4,4163.187500
CHANDIGARH,2022-07-04,M,3,2544.222222
CHANDIGARH,2022-07-05,M,3,2544.222222
CHANDIGARH,2022-07-06,M,2,2862.250000
CHANDIGARH,2022-07-07,3XL,1,0.000000
CHANDIGARH,2022-07-08,S,1,0.000000
CHHATTISGARH,2022-04-01,M,1,0.000000
CHHATTISGARH,2022-04-02,L,3,86920.666667
CHHATTISGARH,2022-04-03,L,5,85368.400000
CHHATTISGARH,2022-04-04,M,9,44368.098765
CHHATTISGARH,2022-04-05,M,11,47762.925620
CHHATTISGARH,2022-04-06,M,11,47762.925620
CHHATTISGARH,2022-04-07,M,12,45159.909722
CHHATTISGARH,2022-04-08,M,14,54735.244898
CHHATTISGARH,2022-04-09,M,16,54275.652344
CHHATTISGARH,2022-04-10,M,18,57358.570988
CHHATTISGARH,2022-04-11,M,18,62537.361111
CHHATTISGARH,2022-04-12,S,24,89756.539931
CHHATTISGARH,2022-04-13,S,23,93207.954631
CHHATTISGARH,2022-04-14,S,23,93088.287335
CHHATTISGARH,2022-04-15,S,23,85711.009452
CHHATTISGARH,2022-04-16,S,22,95197.148760
CHHATTISGARH,2022-04-17,S,22,93755.066116
CHHATTISGARH,2022-04-18,S,22,96293.958678
CHHATTISGARH,2022-04-19,S,25,99921.120000
CHHATTISGARH,2022-04-20,S,25,78659.110400
CHHATTISGARH,2022-04-21,S,26,65642.213018
CHHATTISGARH,2022-04-22,M,23,54951.149338
CHHATTISGARH,2022-04-23,S,22,64890.126033
CHHATTISGARH,2022-04-24,M,24,45296.623264
CHHATTISGARH,2022-04-25,M,25,51470.169600
CHHATTISGARH,2022-04-26,M,26,55453.769231
CHHATTISGARH,2022-04-27,M,27,57336.982167
CHHATTISGARH,2022-04-28,M,27,58043.061728
CHHATTISGARH,2022-04-29,M,27,39964.850480
CHHATTISGARH,2022-04-30,M,24,38696.388889
CHHATTISGARH,2022-05-01,M,26,39863.386095
CHHATTISGARH,2022-05-02,M,27,38923.945130
CHHATTISGARH,2022-05-03,M,28,40022.963010
CHHATTISGARH,2022-05-04,M,25,40684.649600
CHHATTISGARH,2022-05-05,M,22,46108.572314
CHHATTISGARH,2022-05-06,M,20,38319.040000
CHHATTISGARH,2022-05-07,S,22,38413.876033
CHHATTISGARH,2022-05-08,S,22,51469.685950
CHHATTISGARH,2022-05-09,S,20,54960.690000
CHHATTISGARH,2022-05-10,M,19,55789.495845
CHHATTISGARH,2022-05-11,M,18,61707.472222
CHHATTISGARH,2022-05-12,M,17,75442.242215
CHHATTISGARH,2022-05-13,M,15,74748.373333
CHHATTISGARH,2022-05-14,M,14,80048.454082
CHHATTISGARH,2022-05-15,M,15,73908.373333
CHHATTISGARH,2022-05-16,M,15,73908.373333
CHHATTISGARH,2022-05-17,L,16,53832.339844
CHHATTISGARH,2022-05-18,L,16,66309.589844
CHHATTISGARH,2022-05-19,L,19,60046.869806
CHHATTISGARH,2022-05-20,L,20,60685.000000
CHHATTISGARH,2022-05-21,L,18,65497.765432
CHHATTISGARH,2022-05-22,L,19,106847.883657
CHHATTISGARH,2022-05-23,L,20,117991.347500
CHHATTISGARH,2022-05-24,L,25,100883.718400
CHHATTISGARH,2022-05-25,L,26,100932.940828
CHHATTISGARH,2022-05-26,L,24,88655.039931
CHHATTISGARH,2022-05-27,L,20,100309.227500
CHHATTISGARH,2022-05-28,L,19,92971.008310
CHHATTISGARH,2022-05-29,L,18,160369.583333
CHHATTISGARH,2022-05-30,L,19,183168.260388
CHHATTISGARH,2022-05-31,L,21,182686.816327
CHHATTISGARH,2022-06-01,L,18,172782.361111
CHHATTISGARH,2022-06-02,L,19,173884.831025
CHHATTISGARH,2022-06-03,M,15,71188.062222
CHHATTISGARH,2022-06-04,M,14,75936.857143
CHHATTISGARH,2022-06-05,M,15,70879.440000
CHHATTISGARH,2022-06-06,S,17,58227.584775
CHHATTISGARH,2022-06-07,S,16,58476.808594
CHHATTISGARH,2022-06-08,M,16,67215.234375
CHHATTISGARH,2022-06-09,S,15,70984.782222
CHHATTISGARH,2022-06-10,M,15,78271.128889
CHHATTISGARH,2022-06-11,M,14,61152.658163
CHHATTISGARH,2022-06-12,M,17,75555.231834
CHHATTISGARH,2022-06-13,M,19,121827.900277
CHHATTISGARH,2022-06-14,M,19,121827.900277
CHHATTISGARH,2022-06-15,M,19,122800.199446
CHHATTISGARH,2022-06-16,M,17,133749.515571
CHHATTISGARH,2022-06-17,M,17,101604.698962
CHHATTISGARH,2022-06-18,L,16,92736.746094
CHHATTISGARH,2022-06-19,L,16,94790.609375
CHHATTISGARH,2022-06-20,M,14,178614.025510
CHHATTISGARH,2022-06-21,M,17,165411.633218
CHHATTISGARH,2022-06-22,M,17,141990.477509
CHHATTISGARH,2022-06-23,M,18,105437.583333
CHHATTISGARH,2022-06-24,M,20,108725.487500
CHHATTISGARH,2022-06-25,M,20,106596.927500
CHHATTISGARH,2022-06-26,M,23,97722.253308
CHHATTISGARH,2022-06-27,M,21,110280.848073
CHHATTISGARH,2022-06-28,M,20,71107.110000
CHHATTISGARH,2022-06-29,M,21,68009.133787
CHHATTISGARH,2022-06-30,M,19,74006.770083
CHHATTISGARH,2022-07-01,M,16,61346.964844
CHHATTISGARH,2022-07-02,M,13,31653.005917
CHHATTISGARH,2022-07-03,M,9,32404.987654
CHHATTISGARH,2022-07-04,M,7,28006.489796
CHHATTISGARH,2022-07-05,M,6,31980.888889
CHHATTISGARH,2022-07-06,M,3,26993.555556
CHHATTISGARH,2022-07-07,M,2,2970.250000
CHHATTISGARH,2022-07-08,M,1,0.000000
DADRA AND NAGAR,2022-04-02,XS,1,0.000000
DADRA AND NAGAR,2022-04-03,XS,1,0.000000
DADRA AND NAGAR,2022-04-04,XL,1,0.000000
DADRA AND NAGAR,2022-04-05,M,1,0.000000
DADRA AND NAGAR,2022-04-06,L,1,0.000000
DADRA AND NAGAR,2022-04-07,L,2,11449.000000
DADRA AND NAGAR,2022-04-08,L,2,11449.000000
DADRA AND NAGAR,2022-04-09,L,3,14438.222222
DADRA AND NAGAR,2022-04-10,L,3,14438.222222
DADRA AND NAGAR,2022-04-11,L,3,14438.222222
DADRA AND NAGAR,2022-04-12,L,3,14438.222222
DADRA AND NAGAR,2022-04-13,L,3,14438.222222
DADRA AND NAGAR,2022-04-14,L,3,14438.222222
DADRA AND NAGAR,2022-04-15,L,3,14438.222222
DADRA AND NAGAR,2022-04-16,L,2,1156.000000
DADRA AND NAGAR,2022-04-17,XS,2,240.250000
DADRA AND NAGAR,2022-04-18,XS,2,240.250000
DADRA AND NAGAR,2022-04-19,XS,3,8916.222222
DADRA AND NAGAR,2022-04-20,XS,3,8916.222222
DADRA AND NAGAR,2022-04-21,XS,3,8916.222222
DADRA AND NAGAR,2022-04-22,XS,3,8916.222222
DADRA AND NAGAR,2022-04-23,XS,3,8916.222222
DADRA AND NAGAR,2022-04-24,XS,3,8916.222222
DADRA AND NAGAR,2022-04-25,XS,3,8916.222222
DADRA AND NAGAR,2022-04-26,XS,3,8916.222222
DADRA AND NAGAR,2022-04-27,M,2,2500.000000
DADRA AND NAGAR,2022-04-28,M,2,2500.000000
DADRA AND NAGAR,2022-04-29,M,2,2500.000000
DADRA AND NAGAR,2022-04-30,M,2,2500.000000
DADRA AND NAGAR,2022-05-01,3XL,4,203.500000
DADRA AND NAGAR,2022-05-02,3XL,4,203.500000
DADRA AND NAGAR,2022-05-03,3XL,4,203.500000
DADRA AND NAGAR,2022-05-04,3XL,4,203.500000
DADRA AND NAGAR,2022-05-05,3XL,4,203.500000
DADRA AND NAGAR,2022-05-06,3XL,4,203.500000
DADRA AND NAGAR,2022-05-07,3XL,4,203.500000
DADRA AND NAGAR,2022-05-08,3XL,4,203.500000
DADRA AND NAGAR,2022-05-09,3XL,4,203.500000
DADRA AND NAGAR,2022-05-10,3XL,4,203.500000
DADRA AND NAGAR,2022-05-11,XL,3,48082.666667
DADRA AND NAGAR,2022-05-12,L,3,31952.888889
DADRA AND NAGAR,2022-05-13,L,3,31952.888889
DADRA AND NAGAR,2022-05-14,L,3,31952.888889
DADRA AND NAGAR,2022-05-15,L,4,31386.187500
DADRA AND NAGAR,2022-05-16,L,4,31386.187500
DADRA AND NAGAR,2022-05-17,L,4,31386.187500
DADRA AND NAGAR,2022-05-18,S,3,26106.000000
DADRA AND NAGAR,2022-05-19,S,3,26106.000000
DADRA AND NAGAR,2022-05-20,S,3,26106.000000
DADRA AND NAGAR,2022-05-21,L,3,38841.555556
DADRA AND NAGAR,2022-05-22,L,2,992.250000
DADRA AND NAGAR,2022-05-23,L,2,992.250000
DADRA AND NAGAR,2022-05-24,L,2,992.250000
DADRA AND NAGAR,2022-05-25,M,1,0.000000
DADRA AND NAGAR,2022-05-26,M,1,0.000000
DADRA AND NAGAR,2022-05-27,M,1,0.000000
DADRA AND NAGAR,2022-06-02,M,1,0.000000
DADRA AND NAGAR,2022-06-03,M,1,0.000000
DADRA AND NAGAR,2022-06-04,M,1,0.000000
DADRA AND NAGAR,2022-06-05,M,1,0.000000
DADRA AND NAGAR,2022-06-06,M,1,0.000000
DADRA AND NAGAR,2022-06-07,M,1,0.000000
DADRA AND NAGAR,2022-06-08,L,1,0.000000
DADRA AND NAGAR,2022-06-09,L,1,0.000000
DADRA AND NAGAR,2022-06-10,L,1,0.000000
DADRA AND NAGAR,2022-06-11,M,3,3238.222222
DADRA AND NAGAR,2022-06-12,M,2,1849.000000
DADRA AND NAGAR,2022-06-13,M,5,50900.960000
DADRA AND NAGAR,2022-06-14,M,5,50900.960000
DADRA AND NAGAR,2022-06-15,M,5,50900.960000
DADRA AND NAGAR,2022-06-16,M,5,50900.960000
DADRA AND NAGAR,2022-06-17,M,6,42447.888889
DADRA AND NAGAR,2022-06-18,M,6,42447.888889
DADRA AND NAGAR,2022-06-19,M,6,42447.888889
DADRA AND NAGAR,2022-06-20,M,6,42447.888889
DADRA AND NAGAR,2022-06-21,M,4,54373.250000
DADRA AND NAGAR,2022-06-22,M,4,54373.250000
DADRA AND NAGAR,2022-06-23,3XL,1,0.000000
DADRA AND NAGAR,2022-06-24,3XL,1,0.000000
DADRA AND NAGAR,2022-06-25,3XL,1,0.000000
DADRA AND NAGAR,2022-06-26,M,1,0.000000
DADRA AND NAGAR,2022-06-27,M,1,0.000000
DADRA AND NAGAR,2022-06-28,M,1,0.000000
DADRA AND NAGAR,2022-06-29,M,1,0.000000
DADRA AND NAGAR,2022-06-30,M,1,0.000000
DADRA AND NAGAR,2022-07-01,M,1,0.000000
DADRA AND NAGAR,2022-07-02,M,1,0.000000
DADRA AND NAGAR,2022-07-03,M,1,0.000000
DADRA AND NAGAR,2022-07-04,M,1,0.000000
DADRA AND NAGAR,2022-07-05,M,1,0.000000
DADRA AND NAGAR,2022-07-06,M,1,0.000000
DELHI,2022-04-01,XS,4,138366.687500
DELHI,2022-04-02,M,20,85967.100000
DELHI,2022-04-03,L,30,89484.912222
DELHI,2022-04-04,L,47,76856.372114
DELHI,2022-04-05,L,60,79380.683056
DELHI,2022-04-06,L,75,74051.608889
DELHI,2022-04-07,L,88,71205.046358
DELHI,2022-04-08,M,102,80755.277586
DELHI,2022-04-09,L,118,74888.871086
DELHI,2022-04-10,L,129,75117.799531
DELHI,2022-04-11,L,145,73280.413793
DELHI,2022-04-12,XL,146,61237.418887
DELHI,2022-04-13,M,140,75592.694082
DELHI,2022-04-14,L,138,72821.648813
DELHI,2022-04-15,L,139,67772.566741
DELHI,2022-04-16,M,141,82424.390825
DELHI,2022-04-17,XL,148,69304.535930
DELHI,2022-04-18,XL,146,70952.374977
DELHI,2022-04-19,M,143,77037.724877
DELHI,2022-04-20,M,146,70656.525052
DELHI,2022-04-21,M,149,75843.377415
DELHI,2022-04-22,M,154,75642.891887
DELHI,2022-04-23,M,154,76079.305996
DELHI,2022-04-24,M,160,77176.767773
DELHI,2022-04-25,M,161,77629.911655
DELHI,2022-04-26,M,155,73245.837003
DELHI,2022-04-27,M,151,83878.927065
DELHI,2022-04-28,M,144,82551.887683
DELHI,2022-04-29,M,142,78892.168270
DELHI,2022-04-30,M,136,81535.284981
DELHI,2022-05-01,M,136,82881.625811
DELHI,2022-05-02,M,136,78462.285846
DELHI,2022-05-03,M,133,75396.723727
DELHI,2022-05-04,M,136,70561.608510
DELHI,2022-05-05,M,137,64551.270819
DELHI,2022-05-06,M,132,72503.472624
DELHI,2022-05-07,M,126,70667.689090
DELHI,2022-05-08,M,135,70990.940247
DELHI,2022-05-09,M,146,75534.452430
DELHI,2022-05-10,M,149,79280.107653
DELHI,2022-05-11,M,141,73664.916855
DELHI,2022-05-12,M,130,75463.815148
DELHI,2022-05-13,M,121,78493.695376
DELHI,2022-05-14,L,114,68232.892890
DELHI,2022-05-15,L,112,77804.002232
DELHI,2022-05-16,L,119,80204.079090
DELHI,2022-05-17,M,108,77490.140604
DELHI,2022-05-18,L,106,79372.441883
DELHI,2022-05-19,L,105,83452.641814
DELHI,2022-05-20,L,106,79267.911712
DELHI,2022-05-21,M,102,53601.731257
DELHI,2022-05-22,L,103,61853.338298
DELHI,2022-05-23,M,111,65495.120688
DELHI,2022-05-24,M,112,70531.736527
DELHI,2022-05-25,M,119,61805.492267
DELHI,2022-05-26,M,122,67328.869188
DELHI,2022-05-27,M,115,69864.050964
DELHI,2022-05-28,M,113,71999.081839
DELHI,2022-05-29,M,115,78041.740643
DELHI,2022-05-30,M,113,80575.264939
DELHI,2022-05-31,M,104,89895.828033
DELHI,2022-06-01,M,108,86471.021519
DELHI,2022-06-02,M,107,77789.796139
DELHI,2022-06-03,M,113,81166.848461
DELHI,2022-06-04,M,112,88523.959184
DELHI,2022-06-05,M,111,79537.404107
DELHI,2022-06-06,M,114,72466.664512
DELHI,2022-06-07,L,114,94584.324100
DELHI,2022-06-08,XXL,117,72607.979984
DELHI,2022-06-09,XXL,115,81234.031304
DELHI,2022-06-10,L,113,108654.149424
DELHI,2022-06-11,XXL,118,90295.786340
DELHI,2022-06-12,XXL,112,90273.191247
DELHI,2022-06-13,XXL,113,92905.513823
DELHI,2022-06-14,L,114,114803.513081
DELHI,2022-06-15,L,115,101770.568620
DELHI,2022-06-16,XL,107,75445.805048
DELHI,2022-06-17,XL,111,74252.727538
DELHI,2022-06-18,XL,116,72516.043029
DELHI,2022-06-19,XL,117,69155.860618
DELHI,2022-06-20,XL,112,73261.133849
DELHI,2022-06-21,XL,124,76636.487773
DELHI,2022-06-22,XL,127,81374.074772
DELHI,2022-06-23,XL,128,82089.277100
DELHI,2022-06-24,XL,122,86759.319336
DELHI,2022-06-25,XL,116,95755.151828
DELHI,2022-06-26,XL,103,98393.580733
DELHI,2022-06-27,XL,93,105279.222569
DELHI,2022-06-28,XL,90,108845.948765
DELHI,2022-06-29,XXL,85,92613.115017
DELHI,2022-06-30,XXL,79,92571.588527
DELHI,2022-07-01,XXL,66,82502.711892
DELHI,2022-07-02,XXL,59,73498.049411
DELHI,2022-07-03,L,50,52870.158400
DELHI,2022-07-04,L,45,38684.338765
DELHI,2022-07-05,L,38,32712.676593
DELHI,2022-07-06,XXL,31,48169.877211
DELHI,2022-07-07,M,20,69747.627500
DELHI,2022-07-08,XS,10,29013.890000
DELHI,2022-07-09,M,3,23304.222222
GOA,2022-04-01,XXL,1,0.000000
GOA,2022-04-02,S,2,30.250000
GOA,2022-04-03,S,6,3763.888889
GOA,2022-04-04,S,10,9189.800000
GOA,2022-04-05,S,12,9598.055556
GOA,2022-04-06,L,17,50982.795848
GOA,2022-04-07,L,19,47442.559557
GOA,2022-04-08,L,19,47442.559557
GOA,2022-04-09,L,25,38439.625600
GOA,2022-04-10,L,26,36965.556213
GOA,2022-04-11,L,28,46847.265306
GOA,2022-04-12,L,29,47574.092747
GOA,2022-04-13,L,30,40552.165556
GOA,2022-04-14,M,26,32497.840237
GOA,2022-04-15,M,27,30096.521262
GOA,2022-04-16,M,29,39363.766944
GOA,2022-04-17,M,30,53843.040000
GOA,2022-04-18,M,28,62421.387755
GOA,2022-04-19,M,28,63592.280612
GOA,2022-04-20,M,29,65638.511296
GOA,2022-04-21,M,26,65250.421598
GOA,2022-04-22,M,29,60109.907253
GOA,2022-04-23,M,29,61230.972652
GOA,2022-04-24,M,27,64313.920439
GOA,2022-04-25,M,25,73606.240000
GOA,2022-04-26,M,25,67232.550400
GOA,2022-04-27,XXL,22,33398.413223
GOA,2022-04-28,S,24,101131.722222
GOA,2022-04-29,M,28,66217.718112
GOA,2022-04-30,M,24,70126.206597
GOA,2022-05-01,M,22,61786.861570
GOA,2022-05-02,3XL,22,51899.140496
GOA,2022-05-03,M,21,61244.380952
GOA,2022-05-04,M,26,58059.005917
GOA,2022-05-05,M,27,47771.950617
GOA,2022-05-06,M,26,47527.479290
GOA,2022-05-07,M,23,55108.593573
GOA,2022-05-08,M,22,42041.884298
GOA,2022-05-09,L,19,50516.869806
GOA,2022-05-10,XL,21,53499.705215
GOA,2022-05-11,L,20,48718.527500
GOA,2022-05-12,L,21,43033.714286
GOA,2022-05-13,XS,18,86547.320988
GOA,2022-05-14,XXL,15,42530.728889
GOA,2022-05-15,L,15,40456.133333
GOA,2022-05-16,S,15,37950.728889
GOA,2022-05-17,XXL,17,41734.525952
GOA,2022-05-18,XXL,17,38852.761246
GOA,2022-05-19,XL,17,57289.557093
GOA,2022-05-20,L,18,56520.888889
GOA,2022-05-21,L,17,59606.228374
GOA,2022-05-22,M,17,54339.875433
GOA,2022-05-23,M,18,54831.089506
GOA,2022-05-24,M,19,54308.692521
GOA,2022-05-25,M,18,42729.283951
GOA,2022-05-26,XL,18,55211.617284
GOA,2022-05-27,M,17,43910.013841
GOA,2022-05-28,XL,17,38970.179931
GOA,2022-05-29,M,14,40429.102041
GOA,2022-05-30,M,17,39126.733564
GOA,2022-05-31,M,16,25425.734375
GOA,2022-06-01,M,17,20551.418685
GOA,2022-06-02,M,18,19579.666667
GOA,2022-06-03,M,19,17637.008310
GOA,2022-06-04,S,19,35691.944598
GOA,2022-06-05,M,18,20268.682099
GOA,2022-06-06,M,20,22587.527500
GOA,2022-06-07,M,23,34030.948960
GOA,2022-06-08,M,26,33748.936391
GOA,2022-06-09,M,24,66506.706597
GOA,2022-06-10,XXL,24,56761.289931
GOA,2022-06-11,XXL,25,55402.025600
GOA,2022-06-12,XXL,25,55309.520000
GOA,2022-06-13,XXL,27,54461.212620
GOA,2022-06-14,XXL,23,20499.965974
GOA,2022-06-15,XXL,25,20598.160000
GOA,2022-06-16,M,21,77438.439909
GOA,2022-06-17,M,22,62623.140496
GOA,2022-06-18,M,21,63678.997732
GOA,2022-06-19,M,21,30403.392290
GOA,2022-06-20,M,24,32121.159722
GOA,2022-06-21,M,26,30222.869822
GOA,2022-06-22,M,24,31119.331597
GOA,2022-06-23,M,25,55525.302400
GOA,2022-06-24,M,21,60738.340136
GOA,2022-06-25,M,24,65389.076389
GOA,2022-06-26,M,24,67422.706597
GOA,2022-06-27,M,24,75439.388889
GOA,2022-06-28,M,23,79065.032136
GOA,2022-06-29,M,22,78862.241736
GOA,2022-06-30,M,19,82249.933518
GOA,2022-07-01,M,17,90059.044983
GOA,2022-07-02,M,17,90059.044983
GOA,2022-07-03,M,15,66346.906667
GOA,2022-07-04,M,13,73247.301775
GOA,2022-07-05,M,9,67949.555556
GOA,2022-07-06,M,7,67360.775510
GOA,2022-07-07,XS,6,123018.916667
GOA,2022-07-08,M,2,3906.250000
GOA,2022-07-09,M,1,0.000000
GUJARAT,2022-04-01,XXL,4,2784.250000
GUJARAT,2022-04-02,XL,17,92729.231834
GUJARAT,2022-04-03,XL,31,94821.583767
GUJARAT,2022-04-04,XL,43,112030.014062
GUJARAT,2022-04-05,XL,52,99328.005917
GUJARAT,2022-04-06,XL,58,100657.342747
GUJARAT,2022-04-07,XL,62,96241.661030
GUJARAT,2022-04-08,XL,65,93253.182485
GUJARAT,2022-04-09,XL,73,90005.233627
GUJARAT,2022-04-10,XL,83,93570.148721
GUJARAT,2022-04-11,XL,91,94704.977284
GUJARAT,2022-04-12,L,89,72088.575180
GUJARAT,2022-04-13,L,96,69676.102431
GUJARAT,2022-04-14,L,89,63239.067289
GUJARAT,2022-04-15,L,91,55787.359015
GUJARAT,2022-04-16,L,92,53995.812382
GUJARAT,2022-04-17,L,91,51072.085980
GUJARAT,2022-04-18,L,89,47680.921601
GUJARAT,2022-04-19,L,91,47870.655718
GUJARAT,2022-04-20,M,95,66421.424740
GUJARAT,2022-04-21,M,92,66023.776543
GUJARAT,2022-04-22,M,99,74780.125000
GUJARAT,2022-04-23,M,102,71881.495802
GUJARAT,2022-04-24,M,102,74691.589967
GUJARAT,2022-04-25,M,102,72205.640983
GUJARAT,2022-04-26,M,102,70986.178363
GUJARAT,2022-04-27,M,102,73295.647751
GUJARAT,2022-04-28,XL,96,63194.556938
GUJARAT,2022-04-29,XL,106,68067.414141
GUJARAT,2022-04-30,XL,105,62374.621312
GUJARAT,2022-05-01,XL,104,64082.727273
GUJARAT,2022-05-02,XL,115,65478.978843
GUJARAT,2022-05-03,XL,113,66404.867851
GUJARAT,2022-05-04,XL,109,64424.457458
GUJARAT,2022-05-05,XL,109,69756.129583
GUJARAT,2022-05-06,XL,106,78232.357432
GUJARAT,2022-05-07,XL,97,81773.015844
GUJARAT,2022-05-08,XL,102,87312.180186
GUJARAT,2022-05-09,XL,99,83650.068255
GUJARAT,2022-05-10,XL,96,80819.650284
GUJARAT,2022-05-11,3XL,88,57697.599919
GUJARAT,2022-05-12,3XL,87,60594.633080
GUJARAT,2022-05-13,3XL,89,50827.209935
GUJARAT,2022-05-14,3XL,86,51086.304280
GUJARAT,2022-05-15,3XL,82,54166.149375
GUJARAT,2022-05-16,3XL,80,56192.592105
GUJARAT,2022-05-17,3XL,89,52885.997785
GUJARAT,2022-05-18,3XL,84,61575.658594
GUJARAT,2022-05-19,3XL,76,60045.797115
GUJARAT,2022-05-20,3XL,77,63684.111289
GUJARAT,2022-05-21,3XL,77,62472.130489
GUJARAT,2022-05-22,3XL,74,57774.647377
GUJARAT,2022-05-23,3XL,72,63020.437723
GUJARAT,2022-05-24,3XL,71,73251.908953
GUJARAT,2022-05-25,3XL,69,85157.491506
GUJARAT,2022-05-26,L,67,60236.513609
GUJARAT,2022-05-27,L,64,58568.648543
GUJARAT,2022-05-28,L,66,85788.933594
GUJARAT,2022-05-29,3XL,61,100188.583056
GUJARAT,2022-05-30,XL,60,79962.604273
GUJARAT,2022-05-31,XL,59,74619.930579
GUJARAT,2022-06-01,XL,66,60599.777575
GUJARAT,2022-06-02,XL,68,56905.681589
GUJARAT,2022-06-03,XL,69,56974.832257
GUJARAT,2022-06-04,XL,69,64607.591446
GUJARAT,2022-06-05,XL,66,63448.917725
GUJARAT,2022-06-06,L,71,97935.466327
GUJARAT,2022-06-07,L,71,78839.518367
GUJARAT,2022-06-08,L,71,83243.567546
